Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Admin Logout User Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/captive-portal-admin-logout.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/top-blocked-clients.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Captured Session Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/captive-portal-capture-rule-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Login Failure User Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/captive-portal-login-failure.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Active Users" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/top-active-users.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Idle Timeout User Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/captive-portal-idle-timeout.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Activity Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/captive-portal/reports/event-summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Spam Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/spam-blocker-lite-all-spam-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/email-usage-all.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Spam Ratio" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/spam-ratio.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (spam)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/email-usage-spam.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (clean)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/email-usage-clean.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Spam Blocker Lite Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Quarantined Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/spam-blocker-lite-quarantined-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Spam Sender Addresses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/top-spam-sender-hosts.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Email Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/spam-blocker-lite-all-email-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Tarpit Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/spam-blocker-lite-tarpit-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Spam Recipients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/top-spam-receivers.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/spam-blocker-lite/reports/email-usage-scanned.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Tunnel Traffic Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/wireguardvpn-statistics.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "WireGuard VPN Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "WireGuard VPN Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/wireguardvpn-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Connection Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/wireguardvpn-connect-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Remote Clients (by usage)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/top-traffic-by-endpoint.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "WireGuard VPN Bandwidth Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wireguard-vpn/reports/bandwidth-usage.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/web-usage-scanned.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Top Blocked Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-email-servers.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Infected Email Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-infected-email-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Scanned Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-scanned.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Scanned Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-scanned-web-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-email-clients.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Scanned Ftp Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-scanned-ftp-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Blocked Viruses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-virus.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/email-usage-all.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Scanned Email Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-scanned-email-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Clean Email Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-clean-email-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Viruses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-virus.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Top Blocked Viruses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-email-virus.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Clean Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-clean-web-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-clients.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Blocked Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-hosts.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-clients.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Infected Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-infected-web-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/email-usage-blocked.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite Email Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-email.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Infected Ftp Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-infected-ftp-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-servers.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-all.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/web-usage-all.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite FTP Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-ftp.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-scanned.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Clean Ftp Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-clean-ftp-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-blocked.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite Web Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-web.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/web-usage-blocked.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/email-usage-scanned.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Traffic By Policy" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/traffic-by-policy.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Policy Manager Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions By Policy" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/sessions-by-policy.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Policy Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/usage-by-policy.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/policy-manager-all-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions By Interface" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/sessions-by-inteface.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Bytes By Interface" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/bytes-by-interface.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "WAN Balancer Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (failed)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-failed.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Configuration Backup Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/summary.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (success)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-passed.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/configuration-backup-backup-events.json]
Aug  6 10:16:44 localhost app-13: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-all.json]
